oshpd_id9,OSHPD_ID,COUNTY,FACILITY_NAME,ADDRESS,CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,teach_rural,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,TOC_Acute,TOC_SN_IC,TOC_Psych,TOC_Chem_Dep,TOC_Rehab,TOC_Unknown,Sex_Male,Sex_Female,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_nhpi,racegrp_black,racegrp_white,racegrp_unknown,racegrp_other,racegrp_multirace,Admt_Non_HCF,Admt_Clinic_Dr,Admt_Hosp_Dif,Admt_SNF_ICF_ALF,Admt_Another_HCF,Admt_DistinctPartXfer,Admt_Amb_Surgery,Admt_HospiceFacility,Admt_Court_LE,Admt_NA,Admt_Newborn,admt_disaster_care_site,Route_Your_ER,Route_Another_ER,Route_No_ER,Route_NA,dsch_days,Adm_Emergency,Adm_Urgent,Adm_Elective,Adm_Newborn,Adm_Trauma,Adm_NA,disp_Routine,disp_Acute_Care,disp_Rehab,disp_SN_IC_Care,disp_Residential_Care,disp_Prison_Jail,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Disaster_Care_Site,disp_Childrens_or_Cancer,disp_Hospice_Care,disp_Psychiatric_Care,disp_CAH,disp_Not_Defined_Elsewhere,disp_Other,disp_Invalid_Blank,DNR_Yes,DNR_No,DNR_Unknown,Payer_Medicare,Payer_Medi_Cal,Payer_Priv_Coverage,Payer_Workers_Comp,Payer_County_Indigent_Prog,Payer_Other_Government,Payer_Other_Indigent,Payer_Self_Pay,Payer_Other_Payer,Payer_Unknown,dx_Infectious,dx_Neoplasms,dx_Diseases_of_the_Blood,dx_Endocrine,dx_MentalHealth,dx_Nervous_System,dx_Eye,dx_Ear,dx_Circulatory,dx_Respiratory,dx_Digestive,dx_Skin,dx_Musculoskeletal,dx_Genitourinary,dx_Pregnancy_Childbirth,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Symptoms_Signs_NEC,dx_Injury_Poisoning,dx_Factors_Influencing_Health,dx_Other_Unknown,PR_Diagnostic_Therapeutic,PR_Obstetrical,PR_Cardiovascular_System,PR_Digestive_System,PR_Ear,PR_Endocrine_System,PR_Eye,PR_Reproductive_System,PR_Hemic_Lymph_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_None,PR_No_Group_Assigned,Zip_Unk_Inv_Bl,Zip_Homeless,Zip_Foreign,Zip_Out_of_State,Zip_CA_Resident,,,,,,,
106370875,370875,SAN DIEGO,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER CT,CHULA VISTA,91911,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 40,District 79,Cockatoo Grove/Eastlake Greens/Otay Mesa,Urban,19182,535,,,,,8635,11082,,2422,147,1939,2277,1438,2286,3162,2753,3293,,12803,6762,152,16,1568,90,889,7211,254,9689,,15696,340,527,342,59,151,45,,119,31,2407,,13247,90,6380,,110193,1200,14254,1856,2407,,,13371,544,19,1939,74,95,442,692,2144,,30,325,21,,21,,,1510,18207,,7326,7806,2772,33,11,649,,1119,1,,2913,584,148,978,164,469,20,33,3055,766,1990,315,441,890,2744,2422,23,387,1210,165,,4024,2370,2123,1658,4,5,14,186,48,299,726,133,20,344,206,6586,971,186,340,483,302,18406,,,,,,,
106370977,370977,SAN DIEGO,PALOMAR MEDICAL CENTER POWAY,15615 POMERADO RD,POWAY,92064,District,Teaching,200-299,District 38,District 77,Poway Central/Poway Grove/Rancho Bernardo Southwest/Sabre Springs,Urban,5184,583,880,,,,2757,3890,,737,49,567,893,423,616,919,1012,1431,,1048,5462,137,45,561,31,157,4642,134,999,78,4736,69,545,209,39,312,,1,,,736,,3594,229,2824,,75279,3540,1484,883,736,4,,4094,362,48,720,87,,131,234,756,,7,154,35,,19,,,676,5971,,3012,1309,1941,14,,299,,72,,,932,153,48,278,880,234,,3,524,295,652,82,114,275,776,737,3,50,539,70,2,805,719,167,581,1,7,1,207,16,62,278,36,23,86,95,3430,133,,219,,55,6373,,,,,,,
106371256,371256,SAN DIEGO,SCRIPPS GREEN HOSPITAL,10666 N TORREY PINES RD,LA JOLLA,92037,Non-profit Corporation (incl. Church-related),Teaching,150-199,District 39,District 78,Crown Point/Del Mar/La Jolla/Pacific Beach,Urban,7086,,,,,,3323,3762,1,,36,233,427,510,974,1697,1872,1337,,1057,5860,169,29,423,28,184,5774,198,387,63,2888,3142,999,7,24,,4,1,3,18,,,,698,6388,,31411,5,4371,2698,,,12,4892,86,25,597,5,7,,168,1188,,,108,2,,8,,,725,6361,,4195,171,2489,11,,134,,70,16,,631,741,79,469,26,218,6,11,399,234,1277,116,1607,382,,,14,110,552,207,7,344,,272,1440,3,41,1,52,135,139,1700,301,12,205,247,2091,103,4,31,4,169,6878,,,,,,,
106371394,371394,SAN DIEGO,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DR,ENCINITAS,92024,Non-profit Corporation (incl. Church-related),Teaching,150-199,District 36,District 76,Encinitas Central/Leucadia/Oceanside North and West/San Luis Rey/South Oceanside,Urban,14707,,,,,,6105,8602,,1943,83,1038,1736,969,1428,1896,2422,3192,,2931,11485,291,36,703,116,361,11009,321,1911,250,12224,267,200,43,35,,1,,2,12,1923,,9835,118,4754,,57509,9767,1366,1649,1923,,2,9943,291,105,1495,42,4,,313,1752,24,144,515,21,,58,,,2024,12683,,6674,1928,4716,27,,1066,,296,,,1890,476,106,405,295,453,8,24,1963,562,1683,274,763,592,2007,1938,10,205,1025,25,3,1958,1808,839,1382,10,7,2,195,52,241,1040,227,38,307,190,6174,237,10,299,14,196,14188,,,,,,,
106374024,374024,SAN DIEGO,AURORA SAN DIEGO,11878 AVE OF INDUSTRY,SAN DIEGO,92128,Investor - Limited Liability Company,Teaching,100-149,District 38,District 77,Poway Central/Poway Grove/Rancho Bernardo Southwest/Sabre Springs,Urban,,,1996,90,,,1181,905,,,608,846,300,145,107,59,20,,1,550,1490,46,25,115,20,227,1138,58,432,71,311,745,949,1,12,9,,,49,10,,,,868,1218,,28204,150,873,1062,,,1,1997,9,,,12,,67,,1,,,,,,,,,,2086,,174,20,916,1,10,946,8,11,,,,,,1,2082,1,,,,,,,,1,,,,1,,,,676,,,,,,,,,,,,,,,1410,,4,56,,199,1827,,,,,,,
106374049,374049,SAN DIEGO,SHARP MCDONALD CENTER,7989 LINDA VISTA RD,SAN DIEGO,92111,Non-profit Corporation (incl. Church-related),Teaching,1-49,District 39,District 77,Bay Park/Five Points/Hillcrest Northwest/Mission Hills/Mission Valley/Morena/Normal Heights/Old Town/Serra Mesa,Urban,,,,276,,,200,76,,,,61,56,59,54,31,,,15,34,230,12,,,,,205,38,33,,206,,5,,65,,,,,,,,,,276,,3822,,7,269,,,,237,5,2,,,,25,,,,,,7,,,,,,276,,27,,235,,,,,14,,,,,,,274,,,,,,,,,,,,,,,,2,268,,,,,,,,,,,,,,,8,,1,17,,3,255,,,,,,,
106374055,374055,SAN DIEGO,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,3853 ROSECRANS ST,SAN DIEGO,92110,City or County,Teaching,100-149,District 39,District 78,Bay Park/Five Points/Hillcrest Northwest/Mission Hills/Mission Valley/Morena/Normal Heights/Old Town/Serra Mesa,Urban,,90,2070,,,,1396,764,,,64,592,658,336,302,148,34,26,,665,1486,9,26,100,12,291,1024,13,531,163,4,3,73,5,2064,10,,,1,,,,,33,2127,,104441,,2153,6,,,1,1785,122,,16,,10,69,19,,,,,139,,,,,18,2142,,47,38,5,,2067,,,3,,,3,,,4,2050,71,1,,7,1,,1,,,,,,12,7,,3,,,,,,,,,,,,,,,,2160,,,841,2,8,1309,,,,,,,
106374094,374094,SAN DIEGO,SELECT SPECIALTY HOSPITAL - SAN DIEGO,555 WASHINGTON ST,SAN DIEGO,92103,Investor - Limited Liability Company,Teaching,100-149,District 39,District 78,Bay Park/Five Points/Hillcrest Northwest/Mission Hills/Mission Valley/Morena/Normal Heights/Old Town/Serra Mesa,Urban,796,,,,,,495,301,,,,31,46,84,134,220,188,93,,126,667,3,,14,,25,749,8,,,,1,792,,,,,,3,,,,,,796,,27054,1,1,794,,,,35,122,11,359,2,37,16,95,111,,,7,,,1,,,51,745,,481,3,160,1,,146,,5,,,148,13,,28,1,5,,,24,356,37,16,31,37,,,,9,66,25,,315,,90,56,,,,,,11,,,,24,,300,,,29,1,19,747,,,,,,,
106374382,374382,SAN DIEGO,PALOMAR MEDICAL CENTER,2185 W CITRACADO PKWY,ESCONDIDO,92029,District,Teaching,200-299,District 38,District 75,Escondido Central and South/San Marcos Central and East,Urban,10798,,,,,,4668,6130,,1636,152,1188,1399,781,1067,1542,1392,1641,,3935,6767,96,126,442,75,281,8089,96,1573,116,8692,101,171,189,12,3,,3,,1,1626,,6738,106,3954,,44242,6221,1808,615,1626,528,,6584,185,197,1158,77,6,136,385,1754,,87,203,24,,2,,,1049,9749,,3900,3540,3040,44,3,103,,168,,,1288,190,39,405,176,207,6,10,1366,386,1046,156,285,414,1750,1636,9,83,1330,16,,1588,1642,805,847,2,2,5,40,19,181,760,119,14,159,134,4279,202,4,238,,98,10458,,,,,,,
106374572,374572,SAN DIEGO,PALOMAR REHABILITATION INSTITUTE,2181 W CITRACADO PKWY,ESCONDIDO,92029,Investor - Limited Liability Company,Teaching,50-99,District 38,District 75,Escondido Central and South/San Marcos Central and East,Urban,,,,,251,,120,131,,,,,11,,22,54,72,80,12,32,216,3,,16,,,190,8,37,,,,250,1,,,,,,,,,,,251,,2553,,,251,,,,184,13,,14,,,1,,33,,,,,6,,,,,251,,182,,64,3,,2,,,,,,3,,1,,16,,,57,3,,5,19,2,,,,12,110,23,,,,,,,,,,,,,,,,,251,,,,,6,245,,,,,,,
106380842,380842,SAN FRANCISCO,JEWISH HOME & REHAB CENTER,302 SILVER AVE,SAN FRANCISCO,94112,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 11,District 19,Bernal Heights/Mission District/Potrero Hill,Urban,,982,201,,,,498,685,,,,,,,50,179,382,557,15,84,1085,14,,178,,99,714,25,167,,41,2,1107,30,,3,,,,,,,,2,1181,,126787,,2,1181,,,,719,210,,47,83,1,11,97,2,,,4,1,,8,,,982,201,,570,155,456,2,,,,,,,25,33,11,26,212,53,1,2,149,45,15,7,73,38,,,,11,237,244,1,,,,,,,,,,,,,,,,1183,,4,,,15,1164,,,,,,,
106380857,380857,SAN FRANCISCO,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,94115,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 11,District 19,Laurel Heights/Ocean Beach North/Richmond/Sutro Heights,Urban,14441,,,,,,6479,7956,6,2792,116,657,2527,899,1252,1856,2238,2102,2,1883,12170,388,49,3696,84,1141,5933,334,3043,161,10363,88,1181,9,120,,,,,18,2659,3,5567,222,8645,7,64017,848,8240,2675,2659,1,18,9792,252,56,652,,,92,315,3070,,,190,19,,2,1,,1196,13245,,5172,815,8358,1,,24,,70,1,,1077,691,88,295,205,227,6,5,3044,295,1109,97,349,366,2879,2713,69,222,615,87,2,3144,2747,2526,1250,6,9,4,887,36,171,578,84,87,174,310,2130,298,2,49,,24,14366,,,,,,,
106380865,380865,SAN FRANCISCO,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,375 LAGUNA HONDA BLVD,SAN FRANCISCO,94116,City or County,Teaching,500+,District 11,District 17,Buena Vista/Castro/Eureka Valley/Forest Hill/Haight-Ashbury/Noe Valley/West of Twin Peaks,Urban,178,254,,,12,,250,194,,,,,,33,70,116,98,118,9,71,373,,,102,,112,143,4,64,19,26,2,185,52,6,169,1,1,,2,,,,,444,,112216,,14,430,,,,48,178,,161,,,,56,,,,,,1,,,,256,188,,189,255,,,,,,,,,62,16,,22,2,78,,,75,66,17,10,5,51,,,2,14,18,6,,10,,,,,,,,,,,,,,,434,,,1,,,443,,,,,,,
106380868,380868,SAN FRANCISCO,LANGLEY PORTER PSYCHIATRIC INSTITUTE,401 PARNASSUS AVE,SAN FRANCISCO,94143,University of California,Teaching,50-99,District 11,District 17,Buena Vista/Castro/Eureka Valley/Forest Hill/Haight-Ashbury/Noe Valley/West of Twin Peaks,Urban,,,426,,,,208,218,,,20,89,94,63,82,39,33,,6,52,352,22,,60,,42,210,29,64,21,,,425,,1,,,,,,,,,407,19,,6802,3,422,,,,1,374,17,4,,25,,5,,,,,,,1,,,,1,425,,145,84,184,,,,,13,,,,,,,425,,,,,,,,,,,,,,,,1,19,,,,,,,,,,,1,,,,405,1,,52,,6,368,,,,,,,
106380933,380933,SAN FRANCISCO,CALIFORNIA PACIFIC MEDICAL CENTER - DAVIES CAMPUS HOSPITAL,601 DUBOCE AVE,SAN FRANCISCO,94117,Non-profit Corporation (incl. Church-related),Teaching,150-199,District 11,District 17,Buena Vista/Castro/Eureka Valley/Forest Hill/Haight-Ashbury/Noe Valley/West of Twin Peaks,Urban,2987,333,,,526,,2140,1706,,,17,189,290,358,577,838,842,735,,450,3294,102,29,526,106,419,2198,70,443,55,2110,18,1419,110,6,183,,,,,,,1548,327,1971,,29259,921,1345,1580,,,,1379,295,125,401,14,5,105,98,1313,,,94,12,1,4,,,391,3455,,1866,736,1108,64,,24,,44,4,,309,177,25,140,183,192,3,7,909,117,292,146,342,167,,,5,77,488,267,,334,,288,121,2,,3,112,39,248,450,221,16,36,50,1907,19,23,185,3,125,3510,,,,,,,
106380939,380939,SAN FRANCISCO,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,1001 POTRERO AVE,SAN FRANCISCO,94110,City or County,Teaching,300-499,District 11,District 17,Bernal Heights/Mission District/Potrero Hill,Urban,14482,104,819,,,,8842,6562,1,794,298,1666,2471,1995,2514,2750,1591,1326,,5021,10375,9,88,2396,241,3066,3609,81,4860,1064,13017,1270,50,57,17,270,2,1,157,4,560,,12022,,3383,,100148,7553,3209,2255,560,1793,35,11406,292,38,1327,140,245,757,422,454,,6,103,114,18,83,,,1095,14310,,4485,8952,1026,72,211,409,6,,244,,1285,443,138,537,1277,444,31,18,1890,663,1408,559,517,610,1346,651,5,374,3107,100,2,1162,1013,1065,1136,24,42,47,247,42,656,1353,353,99,269,202,7357,338,1,3244,5,105,12050,,,,,,,
106380960,380960,SAN FRANCISCO,ST. FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,94109,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 11,District 17,Cow Hollow/Financial District/Marina/Nob Hill/Pacific Heights/Russian Hill/Seacliff,Urban,2600,,1279,,194,,2511,1562,,50,64,542,664,535,691,686,460,381,,478,3211,384,35,593,47,691,1827,370,510,,1895,1798,322,10,4,42,,,1,1,,,2280,133,1660,,27866,1261,1470,1342,,,,2320,67,48,360,22,4,389,103,466,,,23,215,5,51,,,256,3817,,1308,1826,773,83,,,,44,39,,576,44,28,98,1478,77,,,304,165,249,97,139,120,,,1,31,556,101,9,805,,79,164,1,,1,75,2,318,250,40,4,40,33,2225,36,34,588,3,122,3326,,,,,,,
106380965,380965,SAN FRANCISCO,ST. MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,94117,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 11,District 17,Buena Vista/Castro/Eureka Valley/Forest Hill/Haight-Ashbury/Noe Valley/West of Twin Peaks,Urban,3162,,726,,249,,1970,2167,,,740,82,152,214,394,635,792,1128,,362,3465,310,,1016,22,389,2038,308,364,,3264,155,653,21,5,38,,,,1,,,2332,84,1700,21,23910,2161,505,1470,,,1,2066,102,37,559,35,17,90,121,996,,5,68,9,4,28,,,680,3457,,2247,771,994,62,,,,31,18,14,601,95,30,195,796,165,1,5,685,137,319,57,402,149,,,,44,315,139,2,871,,299,295,1,1,1,20,3,54,552,56,4,55,35,1866,24,8,177,,49,3903,,,,,,,
106381154,381154,SAN FRANCISCO,UCSF MEDICAL CENTER,505 PARNASSUS AVE,SAN FRANCISCO,94143,University of California,Teaching,500+,District 11,District 17,Buena Vista/Castro/Eureka Valley/Forest Hill/Haight-Ashbury/Noe Valley/West of Twin Peaks,Urban,36348,,3,,,,16853,19480,18,5303,2284,2175,4793,3219,4523,6134,4841,3079,,6832,28637,882,237,6021,379,3046,17683,750,6658,1577,16245,12587,4032,595,70,,9,,18,,2795,,11597,1581,23173,,250073,12672,8189,12686,2795,1,8,24163,764,818,2201,96,19,269,732,6841,,3,342,102,1,,,,1112,35239,,12021,7852,15155,126,33,1040,,124,,,2471,4728,398,1120,725,2028,61,31,3604,1116,2945,386,2967,1274,3300,3010,660,561,3299,1653,14,5838,2647,3656,3959,108,322,52,1107,622,748,4105,1970,414,966,1400,7917,520,1,350,12,746,35242,,,,,,,
106382715,382715,SAN FRANCISCO,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,94133,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 11,District 17,Chinatown/Civic Center/Inner Mission/North Beach/South of Market/Tenderloin/Western Addition,Urban,1222,,,,,,643,579,,,,,,33,77,194,245,653,20,15,1167,40,,1165,,12,29,16,,,1146,44,29,2,,,,,,1,,,1095,,127,,6335,1095,,127,,,,693,27,8,123,,,12,43,266,,20,23,,2,5,,,276,946,,968,162,86,,,,,4,2,,234,110,43,48,9,20,,4,219,94,204,6,35,98,,,,15,76,6,1,110,1,66,190,1,3,,28,6,9,42,7,7,36,29,659,28,,8,,4,1210,,,,,,,
106384176,384176,SAN FRANCISCO,CALIFORNIA PACIFIC MEDICAL CENTER - VAN NESS CAMPUS,1101 VAN NESS AVE,SAN FRANCISCO,94109,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 11,District 17,Chinatown/Civic Center/Inner Mission/North Beach/South of Market/Tenderloin/Western Addition,Urban,18226,,382,,,,7697,10911,,4409,291,857,4038,1380,1499,2112,2188,1834,,2514,15574,520,76,4633,619,1285,9175,337,2151,332,12228,206,1998,179,19,52,20,1,3,1,3901,,5949,789,11870,,92148,3526,8087,3094,3901,,,13404,584,91,786,68,10,291,390,2652,,2,281,36,4,9,,,1034,17574,,5016,3614,9556,16,,180,,217,9,,1008,930,126,523,525,286,15,4,2027,549,1842,122,364,602,4231,4038,71,270,857,218,,2085,3896,1817,1921,8,18,7,1116,65,229,322,312,116,317,466,5757,156,119,395,12,128,17954,,,,,,,
106384202,384202,SAN FRANCISCO,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,3555 CESAR CHAVEZ ST,SAN FRANCISCO,94110,Non-profit Corporation (incl. Church-related),Teaching,100-149,District 11,District 17,Bernal Heights/Mission District/Potrero Hill,Urban,4428,,,,,,2193,2235,,,,119,287,385,620,953,989,1068,7,948,3440,40,,587,258,787,1856,37,833,70,3428,27,870,90,6,2,3,1,1,,,,2596,412,1420,,21113,1435,2060,933,,,,1684,171,9,694,29,2,183,117,1411,,,101,20,,7,,,463,3965,,2210,1102,981,36,,19,,75,5,,734,131,51,220,138,97,,3,480,261,481,131,686,263,,,1,114,621,10,6,517,,178,348,4,4,1,84,5,96,1022,36,7,34,37,1865,190,40,326,,39,4023,,,,,,,
106390846,390846,SAN JOAQUIN,DAMERON HOSPITAL,525 W ACACIA ST,STOCKTON,95203,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 5,District 13,French Camp/Stockton South/Stockton Southeast,Urban,3192,,,,,,1659,1533,,,13,114,229,377,567,756,661,475,,786,2344,62,,256,,570,1175,23,1103,65,3006,5,143,19,10,3,,,,6,,,2757,3,432,,14584,2747,147,298,,,,1180,63,,,4,7,641,241,964,,,86,6,,,,,408,2784,,1537,1178,363,9,,89,,16,,,738,36,29,208,46,37,1,,717,235,452,88,177,159,,,2,32,215,15,5,383,,509,404,,,,,3,71,326,10,42,153,39,1144,108,14,179,,12,2987,,,,,,,
106390923,390923,SAN JOAQUIN,ADVENTIST HEALTH LODI MEMORIAL,975 S FAIRMONT AVE,LODI,95240,Non-profit Corporation (incl. Church-related),Teaching,150-199,District 5,District 9,Lodi,Urban,7433,,,,161,,3386,4208,,1066,117,726,845,563,850,1051,1131,1244,1,2196,5261,137,12,582,40,261,6156,165,378,,5862,109,300,274,4,84,18,1,6,1,935,,4984,16,2594,,32969,4037,1931,684,935,6,1,4999,261,33,925,9,,190,250,677,,,217,7,1,24,1,,1108,6486,,2971,2736,1591,8,,161,,77,40,10,1535,102,49,389,116,162,1,3,868,418,824,109,73,390,979,976,2,78,437,83,,2173,930,300,769,3,,1,39,9,110,307,32,21,120,131,2274,375,18,170,,35,7371,,,,,,,
106391010,391010,SAN JOAQUIN,SAN JOAQUIN GENERAL HOSPITAL,500 W HOSPITAL RD,FRENCH CAMP,95231,City or County,Teaching,150-199,District 5,District 13,French Camp/Stockton South/Stockton Southeast,Urban,11329,,,,,,5996,5333,,1799,283,1550,1806,1188,1450,1541,992,720,,5074,6008,247,89,920,56,1658,3109,135,5163,199,6781,1315,152,49,19,3,1,,1164,136,1709,,7695,,3634,,62246,6057,527,1920,1709,1111,5,7507,217,83,909,444,840,475,331,378,,16,78,28,2,21,,,564,10765,,2052,7178,546,61,,1200,,11,281,,1175,235,96,439,220,304,3,4,950,341,873,191,303,425,1805,1795,3,224,1835,104,4,3079,1683,563,854,6,12,3,115,35,386,1074,215,55,181,86,2803,179,,213,1,47,11068,,,,,,,
106391042,391042,SAN JOAQUIN,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,95204,Investor - Limited Liability Company,Teaching,300-499,District 5,District 13,Stockton North Central/Stockton Northeast,Urban,21695,,,,,,9529,12165,1,3601,310,2186,2531,1446,2425,3413,3241,2542,,7410,13843,442,50,2476,89,2085,6978,465,4468,5084,15263,1799,687,626,24,22,5,2,18,,3249,,13691,170,7834,,102002,10503,6444,1496,3249,2,1,13295,409,24,2313,71,31,654,967,3271,,17,585,32,,26,,,1163,20532,,8215,7999,4990,38,,170,,182,,101,4639,395,136,748,205,363,13,8,3539,645,1559,148,262,863,3585,3376,16,196,847,152,,4997,3197,2773,1420,4,5,3,544,27,375,610,151,28,378,298,6663,222,34,699,,71,20891,,,,,,,
106391056,391056,SAN JOAQUIN,SUTTER TRACY COMMUNITY HOSPITAL,1420 N TRACY BLVD,TRACY,95376,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 5,District 13,Tracy,Urban,3956,,,,,,1691,2265,,497,35,304,452,348,490,596,664,570,,1320,2609,27,19,474,229,317,1605,20,1252,40,3323,41,41,72,,,,,2,,477,,2743,5,1208,,13607,1583,1535,361,477,,,2507,222,12,364,15,3,75,111,563,,,80,3,1,,,,199,3757,,1396,1041,1292,8,,92,,126,1,,833,64,38,197,48,91,1,,435,165,486,49,146,190,504,483,1,39,179,7,,458,478,242,454,,1,,135,5,73,216,15,7,55,20,1533,264,10,59,,12,3875,,,,,,,
106392232,392232,SAN JOAQUIN,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,2510 N CALIFORNIA ST,STOCKTON,95204,Investor - Limited Liability Company,Teaching,1-49,District 5,District 13,Stockton North Central/Stockton Northeast,Urban,,,2039,,,,992,1047,,,117,437,361,311,372,278,132,31,,361,1516,162,,66,,134,757,211,377,494,22,10,2003,1,3,,,,,,,,,1869,169,1,10810,191,1848,,,,,1810,46,24,16,57,1,50,,13,,,,18,,4,,,,2039,,1012,86,869,,,15,,5,52,,,,1,,2010,6,,,,,,,,,12,,,7,,3,,2010,,,,,,,,,,,,,,,29,,3,309,,15,1712,,,,,,,
106392287,392287,SAN JOAQUIN,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH ST,MANTECA,95336,Investor - Corporation,Teaching,50-99,District 5,District 12,Lathrop/Manteca,Urban,3779,,,,,,1628,2151,,353,21,325,382,328,516,588,617,649,,1129,2474,176,14,177,35,153,1880,150,1370,,3300,7,19,38,57,1,9,1,1,,346,,2723,,1056,,16372,886,2293,254,346,,,2456,168,11,318,21,1,105,157,463,,,75,4,,,,,371,3407,1,1457,396,1724,1,4,23,2,38,134,,784,69,35,407,37,80,3,7,471,175,486,37,35,148,387,348,1,65,203,1,,1823,365,154,565,1,,3,22,6,66,109,17,3,72,28,357,188,9,84,,19,3667,,,,,,,
106394003,394003,SAN JOAQUIN,SAN JOAQUIN PHF,1212 N CALIFORNIA ST,STOCKTON,95202,City or County,Teaching,1-49,District 5,District 13,French Camp/Stockton South/Stockton Southeast,Urban,,,274,,,,134,140,,,,98,76,50,30,12,,,8,87,185,2,,29,,70,87,1,52,35,,260,2,,2,,,,9,1,,,,,274,,6047,,274,,,,,151,,,1,76,11,,,,,,,15,,20,,,,274,,22,217,3,,32,,,,,,,,,,274,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,228,,,44,1,1,228,,,,,,,
106394009,394009,SAN JOAQUIN,KAISER FOUNDATION HOSPITAL - MANTECA,1777 W YOSEMITE AVE,MANTECA,95337,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 5,District 12,Lathrop/Manteca,Urban,17886,,,,,,7072,10814,,4183,211,2331,2722,1145,1516,2201,1991,1586,,6913,10956,17,68,2026,188,1259,7798,27,6066,454,12954,164,640,106,47,,,,,20,3954,1,8096,264,9513,13,62432,1917,10520,1492,3954,,3,13814,430,34,920,,,166,441,1818,,,239,19,,4,1,,860,17026,,4850,981,11844,15,,11,,182,3,,2971,333,108,484,111,196,10,1,1599,573,1432,187,146,485,4249,4030,6,223,642,100,,6358,3997,850,1343,,18,2,930,34,224,602,96,69,198,421,2283,461,3,26,1,34,17822,,,,,,,
106400466,400466,SAN LUIS OBISPO,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",345 S HALCYON RD,ARROYO GRANDE,93420,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 17,District 35,Arroyo Grande/Nipomo/Oceano/Pismo Beach,Rural,2164,,,,608,,1395,1376,1,,,82,153,206,364,492,702,766,7,513,2224,35,,46,,24,2322,92,272,16,2025,11,678,25,2,28,,,3,,,,1860,44,868,,14002,1576,395,781,,20,,1142,159,112,266,4,1,63,46,882,,,89,3,,5,,,478,2294,,1760,499,390,2,,80,,9,29,3,436,81,23,120,76,149,2,10,475,136,398,28,215,128,,,1,43,399,51,1,909,,119,220,,2,,8,2,33,257,16,3,35,34,1129,5,2,79,,19,2672,,,,,,,
106400480,400480,SAN LUIS OBISPO,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVE,SAN LUIS OBISPO,93401,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 17,District 35,San Luis Obispo,Rural,5495,,,,,,2565,2930,,725,28,342,626,295,514,904,1072,989,,595,4563,337,12,73,,49,4456,401,504,,3904,331,385,89,3,41,,,20,2,720,,3121,226,2148,,21489,2547,1442,773,720,13,,3422,69,118,445,12,33,99,170,948,,,158,19,,2,,,739,4756,,2514,806,1850,13,,218,,37,50,7,669,168,44,137,55,88,4,2,1148,203,553,52,207,209,755,725,16,81,318,61,,1118,709,861,388,,1,,81,7,110,303,37,14,115,59,1643,49,8,125,1,33,5328,,,,,,,
