oshpd_id9,OSHPD_ID,COUNTY,FACILITY_NAME,ADDRESS,CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,teach_rural,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,TOC_Acute,TOC_SN_IC,TOC_Psych,TOC_Chem_Dep,TOC_Rehab,TOC_Unknown,Sex_Male,Sex_Female,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_nhpi,racegrp_black,racegrp_white,racegrp_unknown,racegrp_other,racegrp_multirace,Admt_Non_HCF,Admt_Clinic_Dr,Admt_Hosp_Dif,Admt_SNF_ICF_ALF,Admt_Another_HCF,Admt_DistinctPartXfer,Admt_Amb_Surgery,Admt_HospiceFacility,Admt_Court_LE,Admt_NA,Admt_Newborn,admt_disaster_care_site,Route_Your_ER,Route_Another_ER,Route_No_ER,Route_NA,dsch_days,Adm_Emergency,Adm_Urgent,Adm_Elective,Adm_Newborn,Adm_Trauma,Adm_NA,disp_Routine,disp_Acute_Care,disp_Rehab,disp_SN_IC_Care,disp_Residential_Care,disp_Prison_Jail,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Disaster_Care_Site,disp_Childrens_or_Cancer,disp_Hospice_Care,disp_Psychiatric_Care,disp_CAH,disp_Not_Defined_Elsewhere,disp_Other,disp_Invalid_Blank,DNR_Yes,DNR_No,DNR_Unknown,Payer_Medicare,Payer_Medi_Cal,Payer_Priv_Coverage,Payer_Workers_Comp,Payer_County_Indigent_Prog,Payer_Other_Government,Payer_Other_Indigent,Payer_Self_Pay,Payer_Other_Payer,Payer_Unknown,dx_Infectious,dx_Neoplasms,dx_Diseases_of_the_Blood,dx_Endocrine,dx_MentalHealth,dx_Nervous_System,dx_Eye,dx_Ear,dx_Circulatory,dx_Respiratory,dx_Digestive,dx_Skin,dx_Musculoskeletal,dx_Genitourinary,dx_Pregnancy_Childbirth,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Symptoms_Signs_NEC,dx_Injury_Poisoning,dx_Factors_Influencing_Health,dx_Other_Unknown,PR_Diagnostic_Therapeutic,PR_Obstetrical,PR_Cardiovascular_System,PR_Digestive_System,PR_Ear,PR_Endocrine_System,PR_Eye,PR_Reproductive_System,PR_Hemic_Lymph_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_None,PR_No_Group_Assigned,Zip_Unk_Inv_Bl,Zip_Homeless,Zip_Foreign,Zip_Out_of_State,Zip_CA_Resident,,,,,,,
106301357,301357,ORANGE,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,92780,Investor - Corporation,Teaching,150-199,District 37,District 68,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,4081,17,,,,,1971,2127,,,24,291,463,529,847,835,592,512,5,1724,2167,207,,309,,205,2070,393,1121,,2686,31,479,739,159,1,,,,3,,,2564,431,1103,,23548,2173,425,1499,,,1,2134,127,40,988,92,,181,41,308,,2,106,48,1,30,,,31,4067,,1908,1397,675,58,,3,,57,,,772,58,38,768,147,142,3,5,236,169,586,112,394,226,,,1,96,326,16,3,254,,343,949,1,1,,8,6,76,429,63,1,49,15,1878,25,20,111,,29,3938,,,,,,,
106301379,301379,ORANGE,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVE,ANAHEIM,92804,Investor - Limited Liability Company,Teaching,200-299,District 29,District 65,Anaheim West,Urban,5658,16,371,,,,3084,2960,1,,27,252,437,530,973,1360,1186,1280,,1729,4276,40,19,1143,60,272,3524,38,847,142,4436,6,6,1449,56,89,,,,3,,,5899,3,143,,42920,5896,94,49,,,6,2603,281,3,1532,170,,385,337,590,,,94,49,,1,,,472,5573,,3282,2050,441,10,,25,,182,55,,1560,46,49,313,400,266,3,21,943,470,772,124,157,313,16,,4,147,435,3,3,1384,5,697,580,1,,,15,,97,232,12,3,92,41,2768,118,31,319,,43,5652,,,,,,,
106301380,301380,ORANGE,KINDRED HOSPITAL WESTMINSTER,200 HOSPITAL CIR,WESTMINSTER,92683,Investor - Limited Liability Company,Teaching,100-149,District 34,District 72,Huntington Beach North/Seal Beach East/Westminster,Urban,713,,,,,,422,291,,,,,20,43,81,160,195,205,9,122,590,1,,131,,20,286,5,271,,,,713,,,,,,,,,,,,713,,27445,,,713,,,,7,82,12,247,,,14,222,104,,,25,,,,,,23,690,,414,89,168,1,,41,,,,,45,5,2,35,2,13,,,44,339,48,22,26,62,,,,3,48,19,,275,,164,27,,,,2,,11,3,,,15,3,176,37,,5,,2,706,,,,,,,
106301566,301566,ORANGE,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 N TUSTIN AVE,SANTA ANA,92705,Investor - Corporation,Teaching,200-299,District 34,District 69,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,10504,,508,,,,4986,6026,,1862,239,1465,1444,889,1204,1487,1123,1298,1,6269,4628,115,12,577,41,267,4876,12,5227,,7497,1078,163,43,266,88,,,25,,1852,,5589,9,5414,,52885,3257,2675,1909,1852,1318,1,7832,277,188,1050,94,108,336,273,511,,,181,112,3,35,12,,167,10845,,3061,6185,1270,77,,173,8,201,37,,849,162,38,316,627,272,9,8,1339,267,648,123,134,343,1989,1853,7,141,1879,8,,2721,1855,844,539,7,4,6,207,9,440,624,100,11,145,59,3357,84,50,442,41,80,10399,,,,,,,
106304079,304079,ORANGE,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TUSTIN,14851 YORBA ST,TUSTIN,92780,Investor - Partnership,Teaching,1-49,District 37,District 68,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,,,,,370,,205,165,,,,,,22,57,86,104,84,17,60,310,,,49,,,272,27,22,,10,5,339,16,,,,,,,,,,,370,,4832,,,370,,,,21,37,1,33,,,6,,271,,,1,,,,,,,370,,239,27,87,17,,,,,,,4,2,,,,36,,,122,,,,7,,,,,13,72,114,,,,,,,,,,,,,,,,,370,,,,,5,365,,,,,,,
106304113,304113,ORANGE,CHILDREN'S HOSPITAL AT MISSION,27700 MEDICAL CENTER RD,MISSION VIEJO,92691,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 36,District 73,Lake Forest East/Mission Viejo Central and South,Urban,1496,,,,,,789,707,,1051,445,,,,,,,,,411,980,105,,90,,32,916,125,299,34,1134,25,317,5,5,,,,,10,,,804,15,677,,8948,674,399,331,,81,11,1406,26,3,,1,,6,5,5,,24,,16,,4,,,4,1492,,,544,881,,,49,,15,7,,43,3,6,28,137,259,1,2,8,398,101,25,6,21,,264,20,45,119,3,7,295,3,23,60,2,1,,20,3,19,35,38,12,13,1,920,51,2,1,,12,1481,,,,,,,
106304159,304159,ORANGE,HEALTHBRIDGE CHILDREN'S HOSPITAL-ORANGE,393 S TUSTIN ST,ORANGE,92866,Investor - Limited Liability Company,Teaching,1-49,District 37,District 68,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,33,25,,,,,30,28,,22,33,,,,,,,,3,33,25,,,,,,23,2,,33,3,,55,,,,,,,,,,,,58,,6494,,1,57,,,,41,15,,1,1,,,,,,,,,,,,,,58,,,51,7,,,,,,,,,,1,2,,13,,,3,5,,,1,,,,4,,20,4,5,21,,,,,,,,,,,,,,,37,,,,,,58,,,,,,,
106304409,304409,ORANGE,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,3440 E LA PALMA AVE,ANAHEIM,92806,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 37,District 68,Brea East/Placentia Central and North/Yorba Linda,Urban,31458,,,,,,12673,18785,,7658,507,2587,5461,1902,2394,3239,3779,3925,6,9987,20615,856,74,5533,195,956,13423,1311,9792,174,20863,1179,2704,139,20,1,42,1,1,40,6468,,12644,1583,17231,,110432,3744,16616,4615,6468,,15,22835,414,193,1392,,2,168,579,5302,,2,525,29,,7,10,,2225,29233,,9447,3032,18805,12,,5,,157,,,3268,1384,212,709,201,489,19,21,2351,1476,3110,300,1330,835,6899,6646,76,337,1396,399,,2481,6340,1408,3121,28,80,6,2103,126,456,1836,612,80,559,730,11020,472,,143,,98,31217,,,,,,,
106304460,304460,ORANGE,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVE,IRVINE,92618,Investor - Limited Liability Company,Teaching,50-99,District 37,District 74,Irvine Central/Tustin East,Urban,1962,,,,,,900,1062,,,,19,26,75,256,546,694,344,2,125,1817,20,,99,,24,1758,28,53,,1639,40,278,2,2,1,,,,,,,1,108,1853,,4502,,336,1625,,,1,482,27,117,245,,,1,4,1083,,,2,,,1,,,5,1957,,1217,12,623,100,,3,,7,,,1,,,,,5,,,3,1,,3,1447,,,,,1,478,23,,5,,4,,,,,,,12,1843,53,,,,24,21,,,,46,1916,,,,,,,
106304583,304583,ORANGE,"LAGUNA TREATMENT HOSPITAL, LLC",24552 PACIFIC PARK DR,ALISO VIEJO,92677,Investor - Limited Liability Company,Teaching,50-99,District 36,District 73,Aliso Viejo/Laguna Hills/Laguna Niguel,Urban,,,,2005,,,1396,609,,,30,569,609,374,272,137,13,,1,582,1342,81,17,35,,85,1735,133,,,2005,,,,,,,,,,,,,,2003,2,21027,,,2005,,,,1604,49,,,,,349,,,,,,2,,1,,,,2005,,,,1740,,,5,,192,68,,,,,,2005,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,5,,6,19,,224,1756,,,,,,,
106304585,304585,ORANGE,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TUSTIN,15120 KENSINGTON PARK DR,TUSTIN,92782,Investor - Partnership,Teaching,50-99,District 37,District 68,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,,,,,985,,506,479,,,,32,41,53,128,212,302,215,2,134,843,8,,158,,20,717,47,43,,5,11,928,39,,,,,,2,,,,,985,,12644,,,985,,,,43,119,1,72,,1,11,,736,,,2,,,,,,,985,,617,99,223,42,,,,4,,,1,3,,2,1,102,,2,294,5,,,15,,,,2,57,223,278,,,,,,,,,,,,,,,,,985,,1,,,24,960,,,,,,,
106304589,304589,ORANGE,"ALISO RIDGE BEHAVIORAL HEALTH, LLC",200 FREEDOM LN,ALISO VIEJO,92656,Investor - Limited Liability Company,Teaching,100-149,District 36,District 73,Aliso Viejo/Laguna Hills/Laguna Niguel,Urban,,,1118,,,,494,624,,,483,284,163,108,61,19,,,,296,550,272,,99,,54,428,284,235,18,112,4,963,,26,,,,,13,,,,941,177,,10477,48,1067,3,,,,853,10,11,,41,4,116,,1,,,,,1,81,,,,1118,,23,328,314,,419,3,,3,28,,,,,,1116,,,,,,,,,,,,,,,,2,8,,,,,,,,,,,,,,,1110,,,218,,14,886,,,,,,,
106310791,310791,PLACER,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION ST,AUBURN,95602,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 1,District 1,Auburn/Newcastle/Lincoln/Sheridan,Urban,3070,,,,,,1515,1555,,,16,64,98,166,320,648,858,900,,172,2801,97,22,26,13,39,2761,67,122,20,2805,40,49,164,2,2,,,8,,,,2759,18,293,,12216,1755,1077,238,,,,1316,164,16,469,20,5,50,97,780,,,125,23,2,3,,,692,2378,,2187,403,357,2,,82,,38,1,,808,97,39,154,61,66,1,6,451,238,429,42,116,144,,,3,75,328,11,1,364,,128,370,1,3,,8,15,66,302,22,3,99,20,1534,135,4,111,,24,2931,,,,,,,
106311000,311000,PLACER,SUTTER ROSEVILLE MEDICAL CENTER,1 MEDICAL PLAZA DR,ROSEVILLE,95661,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 4,District 6,Rocklin/Granite Bay,Urban,26048,,,,889,,11890,15047,,2887,389,1722,2903,2004,2754,4222,4861,5195,,3500,22480,957,141,1111,425,955,20279,687,2835,504,21034,253,2107,964,77,35,8,,28,6,2425,,17387,749,8801,,123893,11432,7387,4043,2425,1650,,16814,689,402,2154,153,40,487,653,4637,,3,820,69,4,12,,,2531,24406,,12584,4406,8296,153,,1032,,459,7,,3467,790,185,1213,325,664,28,31,3945,1310,3091,437,1213,1048,2652,2565,17,402,3282,272,,2859,2387,1893,3248,17,13,12,564,95,554,2190,545,97,753,451,10758,501,15,415,8,243,26256,,,,,,,
106314024,314024,PLACER,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA RD,ROSEVILLE,95661,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 4,District 6,Rocklin/Granite Bay,Urban,29982,,,,,,11458,18521,3,8241,751,2943,4955,1272,1603,2926,3636,3653,2,4880,24650,452,110,3091,182,1834,19601,400,4051,713,20301,531,1384,348,409,1,12,1,1,17,6977,,12869,831,16282,,113668,1393,18760,2836,6977,,16,22824,487,45,1691,,1,243,584,3595,,,470,36,,5,1,,2159,27823,,9073,3464,16906,17,,233,,285,4,,3437,590,243,572,235,332,30,19,3024,1408,2266,243,334,626,7396,7112,96,357,1238,424,,9691,6830,1797,2192,20,9,5,1130,72,304,1112,187,96,396,642,4686,813,7,82,,66,29827,,,,,,,
106314029,314029,PLACER,CIRBY HILLS BEHAVIORAL HEALTH,101 CIRBY HILLS DR,ROSEVILLE,95678,Investor - Limited Liability Company,Teaching,1-49,District 4,District 6,Roseville,Urban,,,335,,,,191,144,,,,80,107,68,51,19,,,10,45,273,17,,,,16,259,29,31,,1,,305,,15,,,,14,,,,,303,32,,5554,,335,,,,,252,4,7,,54,13,,,3,,,,2,,,,,,335,,,,,,,335,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,5,,3,327,,,,,,,
106320859,320859,PLUMAS,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,500 1ST AVE,PORTOLA,96122,District,Small/Rural,1-49,District 1,District 1,Beckwourth/Chilcoot/Crocker Mountain/Delleker/Iron Horse/Lake Davis/Maybe/Portola/Valley View/Vinton,Frontier,87,49,,,,,63,73,,,,,,,,17,58,48,13,,128,8,,,,,121,4,11,,64,,16,2,1,53,,,,,,,88,5,43,,8320,90,1,45,,,,70,18,,30,,,2,14,,,,,,2,,,,46,90,,109,21,3,,,3,,,,,10,2,,7,,11,,,10,25,9,15,3,10,,,,20,13,1,,6,,,,,,,,,,1,,,,,129,,,,,5,131,,,,,,,
106320986,320986,PLUMAS,PLUMAS DISTRICT HOSPITAL,1065 BUCKS LAKE RD,QUINCY,95971,District,Small/Rural,1-49,District 1,District 1,Bucks Lake/Cromberg/East Quincy/Greenhorn/Keddie/Laporte/Little Grass Valley/Meadow Valley/Quincy/Sloat/Spring Garden,Frontier,337,,,,,,163,174,,19,,25,28,21,42,67,69,64,2,17,296,24,11,,,,307,19,,,274,45,3,,3,,,,,,12,,276,,61,,1369,270,7,48,12,,,289,15,2,6,,1,4,10,6,,,1,,1,2,,,27,310,,184,75,61,1,,13,,3,,,14,9,3,21,19,5,,1,33,45,65,21,13,17,15,14,,31,10,1,,5,10,26,35,,,,5,,3,2,,1,2,19,229,,,,,4,333,,,,,,,
106321016,321016,PLUMAS,SENECA DISTRICT HOSPITAL,130 BRENTWOOD DR,CHESTER,96020,District,Small/Rural,1-49,District 1,District 1,Bailey Creek/Canyondam/Chester/Eastshore/Foxwood/Hamilton Branch/Lake Almanor Peninsula/Lake Almanor Peninsula/Lake Almanor West/Prattville/Warner Valley,Frontier,85,14,,,,,37,62,,,,,,,,28,21,38,12,,93,6,,,,,88,11,,,81,,1,12,,5,,,,,,,80,,19,,749,,80,19,,,,60,5,3,9,,,2,9,,,,,,5,6,,,28,71,,76,9,13,,,,,1,,,8,5,,10,2,2,,,9,24,11,6,2,3,,,,9,8,,,3,,,,,,,,,,,,,,,96,,,1,,1,97,,,,,,,
106330120,330120,RIVERSIDE,THE BETTY FORD CENTER,39000 BOB HOPE DR,RANCHO MIRAGE,92270,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 28,District 42,Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South,Urban,,,,1496,,,943,553,,,11,251,342,364,342,160,24,,2,204,1280,12,32,16,,37,1309,8,22,72,1496,,,,,,,,,,,,,,1496,,24655,,,1496,,,,1288,,,,,,208,,,,,,,,,,,,1496,,3,,1365,,,,,105,23,,,,,,1496,,,,,,,,,,,,,,,,,1490,,,,,,,,,,,,,,,6,,1,,9,586,900,,,,,,,
106331152,331152,RIVERSIDE,CORONA REGIONAL MEDICAL CENTER-MAIN,800 S MAIN ST,CORONA,92882,Investor - Corporation,Small/Rural,150-199,District 31,District 60,Arlington/Corona East/Home Gardens/La Sierra/Riverside Southwest,Urban,9454,102,1390,,,,4694,6252,,1044,187,1411,1446,1060,1477,1581,1400,1339,1,4227,6226,493,27,363,23,678,8318,539,973,25,8694,16,974,87,23,140,1,,7,,1004,,6749,112,4085,,62405,2814,5139,1963,1004,2,24,7286,309,46,983,52,14,379,318,1268,,18,182,57,,34,,,217,10729,,3905,4547,2181,24,,120,2,167,,,1357,228,95,597,1500,256,6,16,1222,505,1304,107,288,585,1098,1044,,151,566,21,,3531,1012,743,1463,,1,,176,10,163,449,61,6,176,139,2931,85,,480,28,81,10357,,,,,,,
106331164,331164,RIVERSIDE,DESERT REGIONAL MEDICAL CENTER,1150 N INDIAN CANYON DR,PALM SPRINGS,92262,Investor - Corporation,Small/Rural,300-499,District 28,District 42,Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North,Urban,17884,306,,,191,,9182,9196,3,2357,310,1909,2130,1501,2122,2993,2602,2457,,7434,10483,464,66,321,62,887,11782,433,4564,266,12968,470,1804,231,388,523,5,1,33,2,1955,1,12913,491,4977,,102612,4244,8746,1055,1955,2375,6,11808,320,285,2024,60,69,781,704,1989,,5,291,36,,6,3,,1968,16413,,6502,7411,3607,90,7,232,53,189,290,,1628,357,103,846,193,506,30,13,2581,825,1696,214,408,679,2130,2079,20,338,3680,51,4,2561,1990,2042,1729,9,12,15,107,42,587,1606,256,42,402,151,6541,289,47,500,55,576,17203,,,,,,,
106331168,331168,RIVERSIDE,EISENHOWER MEDICAL CENTER,39000 BOB HOPE DR,RANCHO MIRAGE,92270,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 28,District 42,Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South,Urban,23169,,,,,,11611,11556,2,1395,166,1118,1513,1299,2174,3923,5673,5908,,6156,16642,371,98,302,26,677,17339,194,4287,246,21544,4,17,197,195,,,,,1,1211,,16728,,6441,,86191,8119,9992,3809,1211,38,,13876,342,583,2174,3,2,,456,4934,,2,776,20,1,,,,21414,1755,,12567,3919,6057,68,,110,,250,198,,2661,1160,254,1214,213,447,23,24,4375,1226,3115,437,1530,1258,1317,1239,24,353,2059,235,5,1693,1207,2923,2951,20,8,4,224,136,578,2241,371,39,820,504,9066,384,5,224,107,787,22046,,,,,,,
106331194,331194,RIVERSIDE,HEMET GLOBAL MEDICAL CENTER,1117 E DEVONSHIRE AVE,HEMET,92543,Investor - Corporation,Small/Rural,300-499,District 23,District 42,East Hemet/Hemet/Valle Vista,Urban,7143,193,,726,,,3843,4219,,288,74,440,730,698,1110,1816,1532,1374,,2346,5668,48,65,131,27,835,6324,28,636,16,7312,231,47,22,58,8,1,1,1,100,281,,6261,8,1792,1,51674,6294,,1487,281,,,3870,476,29,1372,68,5,665,336,1007,,,227,1,,3,,3,388,7674,,4233,2589,1130,,,,,110,,,1476,193,64,405,877,204,3,6,996,524,1064,131,154,506,352,288,,89,701,29,,2442,285,509,655,,2,,87,13,99,364,11,45,142,136,3202,70,3,215,,80,7764,,,,,,,
106331216,331216,RIVERSIDE,JOHN F. KENNEDY MEMORIAL HOSPITAL,47111 MONROE ST,INDIO,92201,Investor - Corporation,Small/Rural,100-149,District 28,District 56,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,Urban,7637,,,,,,3208,4429,,1670,211,1189,1037,560,628,804,795,743,,5696,1910,31,15,57,16,160,7327,42,20,,5827,43,111,122,8,2,,1,42,,1481,,4517,4,3116,,19946,2483,3070,463,1481,140,,5862,216,8,473,3,26,173,190,591,,1,69,23,,2,,,227,7409,1,1541,4522,1304,9,8,15,26,96,116,,830,55,23,318,84,111,,,820,368,685,68,67,364,1708,1512,2,66,544,12,,2262,1532,551,471,1,1,,137,4,108,267,43,22,108,71,2031,28,52,42,11,115,7417,,,,,,,
106331226,331226,RIVERSIDE,PACIFIC GROVE HOSPITAL,5900 BROCKTON AVE,RIVERSIDE,92506,Investor - Limited Liability Company,Small/Rural,50-99,District 31,District 61,Casablanca/Riverside Central,Urban,,,1722,46,,,1084,684,,,65,528,434,303,217,191,29,,1,448,1116,204,,28,,182,840,425,293,,233,11,1320,,198,,,,1,5,,,,1319,449,,13753,317,1322,129,,,,1640,18,2,,,1,101,,,,,,2,,4,,,,1768,,455,637,528,,,131,,,17,,,,,,1767,,,,,,,,,,,,,,,,1,57,,,,,,,,,,,,,,,1711,,,434,1,20,1313,,,,,,,
106331288,331288,RIVERSIDE,PALO VERDE HOSPITAL,250 N 1ST ST,BLYTHE,92225,District,Small/Rural,1-49,District 28,District 56,Blythe,Rural,356,,,,,,164,192,,56,,67,44,23,46,58,24,31,7,175,181,,,,,37,138,11,170,,242,45,,11,,,,,1,1,56,,224,,132,,1318,243,30,27,56,,,242,21,,37,1,30,11,8,,,2,1,,,3,,,14,342,,108,171,71,1,,,,5,,,12,4,2,12,,1,,,13,37,56,42,4,21,76,56,,2,17,1,,68,61,4,38,,1,,11,,18,5,,,5,,145,,,14,,23,319,,,,,,,
106331293,331293,RIVERSIDE,DOCTORS HOSPITAL OF RIVERSIDE,3865 JACKSON ST,RIVERSIDE,92503,Investor - Limited Liability Company,Small/Rural,150-199,District 31,District 60,Casablanca/Riverside Central,Urban,6886,,,,,,2716,4170,,1197,84,798,908,589,760,1035,780,735,,2566,4320,,53,230,15,547,5108,342,538,53,4890,398,41,263,89,35,,,2,,1168,,4101,,2785,,25884,4101,3,1601,1168,,13,4460,162,3,886,18,2,230,257,651,,,197,20,,,,,59,6827,,2082,3035,1167,4,,32,1,565,,,1082,78,61,583,77,112,2,1,541,334,758,88,85,250,1219,1197,1,114,296,7,,1853,1184,387,820,4,2,,46,3,64,239,8,5,113,27,1995,136,3,183,,45,6655,,,,,,,
106331312,331312,RIVERSIDE,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVE,RIVERSIDE,92501,Investor - Partnership,Small/Rural,300-499,District 31,District 61,Eastside/Fairmont Park/Riverside Downtown/Rubidoux/University,Urban,29634,,,,,2,13395,16233,8,3755,385,3326,3600,2478,3624,4964,4223,3281,,13680,15301,655,62,759,47,2344,14510,347,9962,1605,22030,3083,682,71,62,,,,10,,3698,,22325,,7311,,148193,20596,543,2998,3698,1801,,18586,464,280,3098,206,47,1109,938,4032,,3,787,55,1,29,,1,,29634,2,9861,11889,5498,101,,293,418,784,792,,3455,915,334,953,503,812,23,63,4658,914,2898,279,1010,1176,4006,3754,19,362,2957,544,1,1899,3220,3847,2883,12,30,2,342,124,633,1875,473,43,699,317,12913,324,46,518,9,367,28696,,,,,,,
106331326,331326,RIVERSIDE,SAN GORGONIO MEMORIAL HOSPITAL,600 N HIGHLAND SPRINGS AVE,BANNING,92220,District,Small/Rural,50-99,District 23,District 42,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,Urban,2495,,,,,,1159,1336,,181,21,217,192,207,278,496,429,474,,808,1686,1,53,45,11,228,2081,,31,46,2101,98,3,107,4,,1,2,1,,178,,2322,,173,,10094,2193,103,21,178,,,990,128,4,404,6,,102,107,650,,,101,3,,,,,367,2128,,1111,901,339,4,,96,,38,6,,481,24,22,195,36,59,1,,271,246,366,35,21,169,210,181,,39,136,2,1,776,178,166,266,,,,15,1,44,87,7,1,47,36,851,20,,79,1,20,2395,,,,,,,
106332172,332172,RIVERSIDE,KINDRED HOSPITAL - RIVERSIDE,2224 MEDICAL CENTER DR,PERRIS,92571,Investor - Corporation,Small/Rural,1-49,District 31,District 61,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,Urban,307,,,,,,190,117,,,,,19,22,64,95,62,35,10,90,203,14,,,,32,154,17,104,,,,306,,1,,,,,,,,,,307,,13910,,,307,,,,2,58,10,114,1,,10,68,42,,,2,,,,,,35,272,,92,110,94,1,,10,,,,,29,2,,11,,1,1,,5,188,20,15,8,9,,,,2,12,4,,165,,28,19,,,,,,1,3,,,,,74,17,,7,,1,299,,,,,,,
106334018,334018,RIVERSIDE,MENIFEE GLOBAL MEDICAL CENTER,28400 MCCALL BLVD,SUN CITY,92585,Investor - Corporation,Small/Rural,50-99,District 23,District 67,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,Urban,3125,,,,,,1828,1297,,,34,340,620,441,433,441,380,436,,943,1834,348,14,32,12,214,2182,333,338,,2947,106,11,,17,4,1,,1,38,,,1903,4,1218,,14924,1952,,1168,,,5,1788,143,90,324,10,3,381,74,222,,,75,,,4,,11,103,3022,,1091,1804,219,,,,,11,,,441,32,20,160,1320,33,1,1,253,166,313,49,31,89,,,,30,170,13,3,1650,,98,151,,1,,,,26,108,18,9,21,2,1017,24,2,128,,21,2974,,,,,,,
106334025,334025,RIVERSIDE,KAISER FOUNDATION HOSPITAL - RIVERSIDE,10800 MAGNOLIA AVE,RIVERSIDE,92505,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 31,District 60,Arlington/Corona East/Home Gardens/La Sierra/Riverside Southwest,Urban,12987,,,,,,4902,8084,1,3440,104,1618,2232,709,933,1328,1443,1177,3,5749,6994,244,56,732,80,1240,4856,386,5540,97,8322,423,759,32,116,,51,,,6,3278,,4167,307,8513,,50337,3729,4964,1016,3278,,,9642,259,12,460,,,65,372,1995,,,169,3,,2,8,,777,12210,,3479,1628,7728,4,,25,,103,20,,1353,471,90,392,65,155,6,6,989,364,906,100,181,343,3409,3434,11,135,491,86,,1320,3216,764,1105,6,7,1,1030,39,160,536,55,184,206,233,4032,93,2,52,,23,12910,,,,,,,
106334048,334048,RIVERSIDE,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,27300 IRIS AVE,MORENO VALLEY,92555,Non-profit Corporation (incl. Church-related),Small/Rural,50-99,District 31,District 61,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,Urban,6482,,,,,,2461,4021,,1527,59,892,1021,303,477,714,831,658,,2974,3466,42,13,236,25,1096,1948,147,2990,27,4153,363,358,11,56,,11,,2,4,1524,,2875,248,3359,,18620,2518,1874,549,1524,,17,4485,381,12,206,,,55,158,1079,,,95,7,,,4,,481,6001,,1998,928,3480,2,,4,,69,1,,878,89,79,170,38,129,2,1,590,244,592,42,43,180,1643,1525,,59,175,3,,608,1526,369,487,1,1,,393,13,63,137,16,12,58,116,2628,54,1,12,,,6469,,,,,,,
